股票id	股票名	价格	涨跌幅(%)	换手率(%)	市盈率	市净率	行业板块	社保基金	社保基金数	公告日期	送股	转股	派息	除权日	登记日
300739	明阳电路	13.31	-0.60	1.05	24.97	2.16	印制电路板	[]	0	2023-04-28	0	0	3.5	2023-05-09	2023-05-08
300740	水羊股份	15.52	+0.71	6.04	44.65	3.35	日用化学产品	[]	0	2023-04-28	0	0	1	--	--
300741	华宝股份	22.95	-1.84	0.53	23.11	1.85	食品综合	[]	0	2023-04-29	0	0	10	2023-05-10	2023-05-09
300742	*ST越博	7.70	-2.16	8.46	--	--	汽车零部件	[]	0	2023-04-28	0	0	0	--	--
300743	天地数码	14.34	+1.56	4.42	49.52	4.63	其他化学制品	[]	0	2023-04-25	0	0	2.5	--	--
300745	欣锐科技	39.83	-1.58	2.29	3,160.69	4.04	工控自动化	[]	0	2023-04-26	0	0	0	--	--
300746	汉嘉设计	10.65	+5.34	4.40	208.87	1.85	房屋建设	[]	0	2023-04-26	0	0	2.2	--	--
300747	锐科激光	26.00	+0.23	1.52	230.14	4.74	其他电子	[]	0	2023-04-25	0	0	1	--	--
300748	金力永磁	27.14	-0.99	0.53	31.72	3.26	磁性材料	['汇添富基金管理股份有限公司－社保基金17022组合']	1	2023-03-31	0	6	2.6	--	--
300749	顶固集创	8.13	+0.99	2.20	65.71	2.29	家具	[]	0	2023-04-27	0	0	1	--	--
300750	宁德时代	227.00	+0.66	0.43	25.55	2.95	储能设备	[]	0	2023-04-18	0	8	25.2	2023-04-26	2023-04-25
300751	迈为股份	261.48	-2.47	1.36	50.46	6.82	其它专用机械	[]	0	2023-04-25	0	6	15	--	--
300752	隆利科技	15.44	+0.26	1.09	--	4.23	电子	[]	0	2023-04-21	0	0	0	--	--
300755	华致酒行	27.33	+0.66	1.06	52.10	3.04	专业连锁	['汇添富基金管理股份有限公司－社保基金17021组合']	1	2023-04-20	0	0	1.76	--	--
300756	金马游乐	18.79	-0.42	6.54	6,489.87	2.42	其它专用机械	[]	0	2023-04-27	0	0	0	--	--
300757	罗博特科	58.40	+2.46	2.01	235.16	7.37	其它专用机械	[]	0	2023-04-22	0	0	1	--	--
300758	七彩化学	10.04	-1.76	0.84	--	2.62	涂料油漆油墨制造	[]	0	2023-04-26	0	0	0	--	--
300759	康龙化成	47.15	-0.11	0.81	38.11	5.21	医疗服务	[]	0	2023-03-31	0	5	3	--	--
300760	迈瑞医疗	314.36	-0.20	0.23	37.84	11.00	医疗器械	[]	0	2023-04-28	0	0	45	--	--
300761	立华股份	36.80	-2.93	0.44	24.98	2.10	畜禽养殖	[]	0	2023-04-22	0	8	8	--	--
300762	上海瀚讯	11.93	-3.01	1.67	76.82	2.79	地面兵装	['全国社保基金四一三组合']	1	2023-04-24	0	0	0.14	--	--
300763	锦浪科技	111.80	-2.45	2.19	36.36	5.93	电源设备	['全国社保基金四零六组合']	1	2023-04-25	0	0	4	--	--
300765	新诺威	12.55	-6.34	1.68	18.72	1.77	化学原料药	[]	0	2023-04-20	0	8	1.5	2023-04-27	2023-04-26
300766	每日互动	20.18	-1.56	15.91	706.39	4.79	IT服务	[]	0	2023-04-26	0	0	0.5	--	--
300767	震安科技	33.16	-2.90	1.05	114.24	5.33	其他橡胶制品	['华夏基金管理有限公司－社保基金四二二组合']	1	2023-04-26	0	0	0.8109	--	--
300768	迪普科技	17.73	+3.81	1.57	83.33	3.54	软件开发	[]	0	2023-04-25	0	0	0.8	--	--
300770	新媒股份	55.39	+2.97	9.26	18.54	3.52	互联网信息服务	['全国社保基金五零三组合', '全国社保基金一一八组合']	2	2023-04-22	0	0	13.6	--	--
300771	智莱科技	10.52	+0.29	2.94	20.69	1.26	计算机设备	[]	0	2023-04-25	0	0	3	--	--
300772	运达股份	12.93	-2.85	1.46	15.69	1.84	风电设备	[]	0	2023-04-19	0	0	1	--	--
300773	拉卡拉	18.40	-0.22	4.44	--	4.08	IT服务	[]	0	2023-04-28	0	0	0	--	--
300774	倍杰特	10.60	-1.40	3.57	101.40	3.02	环保工程及服务	[]	0	2023-04-21	0	0	1	--	--
300775	三角防务	35.57	-1.47	1.68	27.86	4.10	航空装备	[]	0	2023-04-21	0	0	1	--	--
300776	帝尔激光	97.80	-2.02	1.99	40.54	6.36	其它专用机械	[]	0	2023-04-27	0	6	4.7	--	--
300777	中简科技	50.61	-2.56	1.01	34.06	5.51	其他纤维	[]	0	2023-04-26	0	0	2.5	--	--
300778	新城市	23.99	+20.01	6.92	71.95	3.31	房屋建设	[]	0	2023-04-28	0	1.5	2.5	--	--
300779	惠城环保	36.96	0.00	1.76	89.80	4.86	环保工程及服务	[]	0	2023-04-20	0	0	0	--	--
300780	德恩精工	12.52	-1.11	2.91	17.65	1.50	机械基础件	[]	0	2023-04-21	0	0	1.6	--	--
300781	因赛集团	26.81	-5.30	6.43	92.98	4.31	营销服务	[]	0	2023-04-22	0	0	1	--	--
300782	卓胜微	97.18	-0.07	1.03	71.42	5.91	集成电路	[]	0	2023-04-28	0	0	1.7	--	--
300783	三只松鼠	21.26	-2.66	3.16	53.52	3.35	食品综合	['全国社保基金一一一组合']	1	2023-04-26	0	0	1.612	--	--
300786	国林科技	17.62	-1.89	3.17	212.06	2.59	机械设备	[]	0	2023-04-26	0	0	0.2	--	--
300787	海能实业	26.85	-0.74	1.32	15.00	2.63	电子零部件制造	[]	0	2023-04-26	0	5	10	--	--
300788	中信出版	42.00	+7.01	13.13	62.82	3.80	平面媒体	[]	0	2023-03-29	0	0	3.52	--	--
300789	唐源电气	24.02	+0.46	1.76	21.60	2.22	计算机设备	[]	0	2023-04-27	0	3	3.25	--	--
300790	宇瞳光学	13.86	-1.00	1.21	42.06	2.57	光学元件	[]	0	2023-04-21	0	0	0	--	--
300791	仙乐健康	33.94	-3.55	0.99	26.98	2.50	食品综合	[]	0	2023-04-21	0	0	3.5	--	--
300792	壹网壹创	31.02	+0.45	2.85	43.34	2.67	营销服务	['全国社保基金四零四组合', '鹏华基金管理有限公司－社保基金17031组合']	2	2023-04-27	0	0	1.5	--	--
300793	佳禾智能	18.36	+6.25	6.12	33.35	2.52	电子系统组装	[]	0	2023-04-27	0	0	1.5	--	--
300795	米奥会展	67.25	-3.93	2.31	98.59	15.06	其他休闲服务	[]	0	2023-04-19	0	5	0	--	--
300796	贝斯美	11.78	-1.83	0.74	24.81	1.43	农药	[]	0	2023-03-31	0	8	1.2	2023-04-10	2023-04-07
300797	钢研纳克	16.31	-0.55	0.73	38.22	4.35	综合	[]	0	2023-04-20	0	5	1.34	--	--
300798	锦鸡股份	6.61	-0.45	0.61	692.06	2.20	纺织化学用品	[]	0	2023-04-25	0	0	0.2	--	--
300799	*ST左江	209.00	+0.97	0.79	--	34.54	软件开发	[]	0	2023-04-28	0	0	0	--	--
300800	力合科技	12.74	-1.85	0.65	90.29	1.48	环保设备	[]	0	2023-04-25	0	0	1.5	--	--
300802	矩子科技	21.35	-0.19	1.06	42.89	4.49	其它专用机械	[]	0	2023-04-25	0	0	1.6	--	--
300803	指南针	48.50	+0.33	2.43	152.98	11.16	软件开发	[]	0	2023-04-25	0	0	0	--	--
300805	电声股份	9.61	-4.95	10.17	--	2.73	营销服务	[]	0	2023-04-28	0	0	0	--	--
300806	斯迪克	22.78	-0.22	0.56	43.30	3.38	其他化学制品	['汇添富基金管理股份有限公司－社保基金17022组合', '全国社保基金五零二组合']	2	2023-04-26	0	4	0.6	--	--
300807	天迈科技	23.18	-1.32	2.01	--	2.71	计算机设备	[]	0	2023-04-18	0	0	0	--	--
300808	久量股份	13.44	-1.90	1.14	--	2.05	LED	[]	0	2023-04-25	0	0	2.5	--	--
300809	华辰装备	19.24	-3.27	2.55	126.32	3.27	机床工具	[]	0	2023-04-22	0	0	1	--	--
300810	中科海讯	20.50	-1.20	2.01	495.91	2.36	船舶制造	[]	0	2023-04-26	0	0	0.2	--	--
300811	铂科新材	91.54	-6.65	3.19	44.43	5.93	磁性材料	['广发基金管理有限公司－社保基金四二零组合']	1	2023-04-26	0	8	2	--	--
300812	易天股份	17.31	-2.31	3.67	91.40	2.81	其它专用机械	[]	0	2023-04-27	0	0	0	--	--
300813	泰林生物	37.46	-2.35	2.15	37.38	5.20	其它专用机械	[]	0	2023-04-29	0	3	3	2023-05-11	2023-05-10
300814	中富电路	17.88	-1.00	2.90	34.65	2.75	印制电路板	[]	0	2023-04-25	0	0	1.6	--	--
300815	玉禾田	19.83	+0.81	3.29	13.03	1.91	环保工程及服务	[]	0	2023-04-25	0	2	5.7	--	--
300816	艾可蓝	25.19	-3.00	2.38	--	2.50	汽车零部件	[]	0	2023-04-27	0	0	0	--	--
300818	耐普矿机	24.40	-2.52	4.35	41.52	2.28	磨具磨料	[]	0	2023-03-22	0	5	4	2023-03-29	2023-03-28
300819	聚杰微纤	13.63	-0.44	0.56	54.83	2.48	其他纺织	[]	0	2023-04-27	0	0	2	--	--
300820	英杰电气	113.85	-1.97	3.04	48.07	10.45	光伏设备	[]	0	2023-04-12	0	5	5	--	--
300821	东岳硅材	10.10	-1.85	0.31	60.68	2.35	其他化学制品	[]	0	2023-04-28	0	0	1	2023-05-10	2023-05-09
300822	贝仕达克	16.79	+0.72	0.65	67.98	2.16	电子零部件制造	[]	0	2023-04-21	5	0	1.5	--	--
300823	建科机械	18.25	-0.16	2.24	47.09	1.75	其它专用机械	[]	0	2023-04-25	0	0	5.33	--	--
300824	北鼎股份	10.72	-0.83	2.59	72.69	4.75	小家电	['鹏华基金管理有限公司－社保基金17031组合']	1	2023-04-26	0	0	1.43	2023-05-09	2023-05-08
300825	阿尔特	11.70	-1.93	0.57	72.10	2.45	汽车服务	['汇添富基金管理股份有限公司－社保基金17021组合']	1	2023-04-24	0	0	0	--	--
300826	测绘股份	13.32	+2.78	1.94	27.32	1.78	其他专业工程	[]	0	2023-04-25	0	0	2	--	--
300827	上能电气	54.11	-4.08	4.29	126.09	12.53	光伏设备	[]	0	2023-04-27	0	4.5	1	--	--
300828	锐新科技	13.58	-1.09	0.72	24.07	2.63	铝	[]	0	2023-03-24	0	0	4	--	--
300829	金丹科技	21.36	+0.56	0.79	36.89	2.50	其他农产品加工	[]	0	2023-04-21	0	0	1.1	--	--
300830	金现代	8.38	+0.60	3.52	62.27	3.03	软件开发	[]	0	2023-04-14	0	0	0.52	--	--
300831	派瑞股份	12.12	-2.49	2.07	87.67	4.54	分立器件	[]	0	2023-03-31	0	0	0.31	--	--
300832	新产业	53.40	-2.71	1.45	30.54	6.21	医疗器械	['全国社保基金五零三组合']	1	2023-04-07	0	0	7	--	--
300834	星辉环材	24.75	+0.24	0.48	43.99	1.59	其他塑料制品	[]	0	2023-04-27	0	0	3.5	2023-05-08	2023-05-05
300835	龙磁科技	28.94	-1.50	3.62	37.58	3.43	磁性材料	[]	0	2023-03-31	0	0	2	--	--
300836	佰奥智能	24.94	-1.03	2.11	--	2.93	其它专用机械	[]	0	2023-04-24	0	0	0	--	--
300837	浙矿股份	40.86	-3.15	1.61	21.11	3.19	冶金矿采化工设备	[]	0	2023-04-25	0	0	3	--	--
300838	浙江力诺	17.34	-1.42	2.19	20.65	2.50	机械设备	[]	0	2023-04-26	0	0	2.5	--	--
300839	博汇股份	18.45	-1.76	2.92	17.50	3.17	石油加工	[]	0	2023-04-18	0	4	1.2	--	--
300840	酷特智能	13.79	+1.17	16.47	34.31	2.98	男装	[]	0	2023-04-27	0	0	0.36	--	--
300841	康华生物	85.30	-1.95	1.07	20.22	3.61	生物制品	[]	0	2023-03-30	0	0	5	--	--
300842	帝科股份	68.58	-4.88	13.25	135.48	6.82	半导体材料	[]	0	2023-04-27	0	0	0	--	--
300843	胜蓝股份	18.37	-0.43	1.69	49.65	2.68	电子零部件制造	[]	0	2023-04-27	0	0	0.5	--	--
300844	山水比德	29.06	+4.34	9.58	--	2.24	园林工程	[]	0	2023-04-28	0	0	0	--	--
300845	捷安高科	28.20	+13.71	20.41	64.71	4.06	计算机设备	[]	0	2023-03-31	0	0	2	--	--
300846	首都在线	15.35	+0.59	14.43	--	6.25	IT服务	[]	0	2023-04-01	0	0	0	--	--
300847	中船汉光	14.39	-2.70	5.63	41.33	3.33	其他化学制品	[]	0	2023-03-30	0	0	1.11	--	--
300848	美瑞新材	33.88	-3.28	1.22	60.32	6.80	聚氨酯	[]	0	2023-04-25	0	5	1	--	--
300852	四会富仕	36.30	-3.53	6.08	15.55	2.89	印制电路板	[]	0	2023-04-24	0	0	3.3	2023-05-05	2023-05-04
300853	申昊科技	33.44	-4.46	8.01	--	3.92	其它通用机械	[]	0	2023-04-27	0	0	2	--	--
300854	中兰环保	15.83	-0.06	1.34	41.97	1.63	环保工程及服务	[]	0	2023-04-25	0	0	0.5	--	--
300855	图南股份	46.94	-1.22	1.50	47.59	8.99	金属新材料	['广发基金管理有限公司－社保基金四二零组合']	1	2023-04-19	0	3	1	--	--
300856	科思股份	67.00	-2.62	6.14	23.14	5.39	日用化学产品	[]	0	2023-04-20	0	0	10	--	--
300858	科拓生物	26.70	-0.19	1.93	44.04	2.73	食品综合	['全国社保基金一一二组合']	1	2023-04-19	0	5	3	--	--
300859	*ST西域	24.09	-1.83	7.37	--	6.23	自然景点	[]	0	2023-04-27	0	0	0	--	--
300860	锋尚文化	51.95	-2.62	4.33	--	2.24	其他休闲服务	[]	0	2023-04-28	0	0	0	--	--
300861	美畅股份	43.50	-2.60	1.62	13.32	3.82	磨具磨料	[]	0	2023-04-22	0	0	5	--	--
300862	蓝盾光电	25.13	-3.09	0.99	53.21	1.68	环保设备	[]	0	2023-03-27	0	0	0	--	--
300863	卡倍亿	81.88	-3.95	4.76	32.58	4.45	汽车零部件	['全国社保基金一一六组合', '全国社保基金五零二组合']	2	2023-04-26	0	5	5	--	--
300864	南大环境	24.70	-1.00	8.36	28.65	3.14	环保工程及服务	[]	0	2023-04-26	0	0	6	--	--
300866	安克创新	71.27	-1.33	3.22	23.17	4.06	其他电子	['全国社保基金五零三组合']	1	2023-04-19	0	0	12	--	--
300867	圣元环保	17.59	-1.18	1.15	32.17	1.40	环保工程及服务	[]	0	2023-04-20	0	0	0.7	--	--
300868	杰美特	17.45	+2.41	3.93	--	1.38	其他电子	[]	0	2023-04-26	0	0	0	--	--
300869	康泰医学	25.70	+0.08	5.01	35.25	4.99	医疗器械	[]	0	2023-04-27	0	0	1.25	--	--
300870	欧陆通	59.93	-3.18	6.00	50.27	3.73	其它电源设备	[]	0	2023-04-07	0	0	0.91	--	--
300871	回盛生物	17.90	-2.77	2.67	45.35	2.08	动物保健	[]	0	2023-04-27	0	0	3	--	--
300872	天阳科技	17.12	+2.70	9.42	84.47	2.91	IT服务	[]	0	2023-04-24	0	0	0	--	--
300873	海晨股份	23.22	+0.56	2.34	16.40	1.98	物流	['大成基金管理有限公司－社保基金2001组合']	1	2023-04-22	0	0	3.5	--	--
300875	捷强装备	34.50	-0.86	1.75	--	2.58	地面兵装	[]	0	2023-04-26	0	0	0	--	--
300876	蒙泰高新	24.40	-0.16	1.89	53.58	2.79	其他纤维	[]	0	2023-04-21	0	0	2	2023-04-27	2023-04-26
300877	金春股份	16.20	-0.18	1.75	--	1.23	其他纺织	[]	0	2023-04-25	0	0	0	--	--
300878	维康药业	23.77	-2.94	3.05	70.17	2.41	医药生物	[]	0	2023-04-28	0	0	0	--	--
300879	大叶股份	16.33	-0.79	0.99	--	2.69	其它专用机械	[]	0	2023-04-18	0	0	0	--	--
300880	迦南智能	15.32	-1.67	1.32	20.68	3.40	计量仪表	[]	0	2023-04-25	0	0	5	--	--
300882	万胜智能	19.80	-2.46	9.48	24.56	4.08	计量仪表	[]	0	2023-04-25	0	0	2	--	--
300883	龙利得	6.03	-0.17	1.02	81.72	1.45	包装印刷	[]	0	2023-03-24	0	0	0.1	--	--
300884	狄耐克	13.38	-1.83	2.61	41.13	2.49	计算机设备	[]	0	2023-04-22	0	0	1.5	--	--
300885	海昌新材	8.79	-0.79	1.18	53.04	2.77	金属制品	[]	0	2023-03-28	0	0	0	--	--
300886	华业香料	22.55	-0.62	0.80	108.26	3.10	其他化学制品	[]	0	2023-04-07	0	0	0.5	--	--
300887	谱尼测试	35.48	-1.91	1.60	31.38	2.86	综合	[]	0	2023-04-20	0	9	7	--	--
300888	稳健医疗	59.76	-2.08	1.17	15.26	2.11	棉纺	['全国社保基金一零一组合']	1	2023-04-25	0	4	19	--	--
300889	爱克股份	13.69	-0.73	1.87	73.77	1.36	LED	[]	0	2023-04-26	0	0	0.6	--	--
300890	翔丰华	39.03	-0.46	1.99	23.55	2.51	其他化学制品	[]	0	2023-04-06	0	0	0	--	--
300891	惠云钛业	9.86	-1.30	0.68	--	3.09	其他化学制品	[]	0	2023-04-27	0	0	0.2	--	--
300892	品渥食品	22.62	-1.31	2.95	--	2.01	食品综合	[]	0	2023-04-19	0	0	0	--	--
300893	松原股份	22.73	-1.17	1.29	40.06	5.63	汽车零部件	[]	0	2023-04-18	0	0	1	--	--
300894	火星人	26.68	-1.69	1.07	35.96	6.82	小家电	[]	0	2023-04-25	0	0	6	--	--
300895	铜牛信息	34.16	+1.04	7.65	--	4.02	IT服务	[]	0	2023-04-25	0	1	0	--	--
300896	爱美客	522.20	-1.71	2.01	80.49	18.07	医疗器械	[]	0	2023-05-05	0	0	28	2023-05-15	2023-05-12
300898	熊猫乳品	21.25	-2.66	7.03	43.74	3.04	乳品	[]	0	2023-04-20	0	0	2	--	--
300899	上海凯鑫	22.63	+0.13	3.00	46.85	2.18	环保工程及服务	[]	0	2023-04-26	0	0	2.3	--	--
300900	广联航空	27.43	-1.30	1.75	36.64	3.61	航空装备	['全国社保基金一一一组合']	1	2023-04-25	0	0	2	--	--
300901	中胤时尚	10.52	+3.95	8.13	35.87	2.42	鞋帽	[]	0	2023-04-21	0	0	1	--	--
300902	国安达	33.06	-2.59	1.55	5,548.58	5.26	其它专用机械	[]	0	2023-04-24	0	0	1	--	--
300903	科翔股份	8.93	-2.51	3.67	--	1.59	印制电路板	[]	0	2023-04-25	0	0	0.2	--	--
300905	宝丽迪	16.28	-0.18	0.80	58.16	1.82	其他塑料制品	[]	0	2023-04-28	0	0	2	2023-05-09	2023-05-08
300906	日月明	24.51	-2.08	3.71	63.15	2.35	铁路设备	[]	0	2023-04-25	0	0	2	--	--
300907	康平科技	18.79	+0.32	1.04	56.62	2.40	电机	[]	0	2023-04-15	0	0	2.5	--	--
300908	仲景食品	47.98	-3.23	3.94	32.35	2.92	调味发酵品	[]	0	2023-04-08	0	0	10	--	--
300909	汇创达	27.45	-2.31	2.09	40.30	3.03	显示器件	[]	0	2023-04-26	0	0	0	--	--
300910	瑞丰新材	107.50	+0.51	2.63	25.46	5.64	其他化学制品	['全国社保基金四一四组合']	1	2023-05-05	0	9	23	2023-05-12	2023-05-11
300911	亿田智能	37.27	-1.30	2.26	19.44	2.89	小家电	['汇添富基金管理股份有限公司－社保基金17021组合']	1	2023-04-21	0	0	6	--	--
300912	凯龙高科	17.91	-3.92	8.08	--	2.60	汽车零部件	[]	0	2023-04-26	0	0	0	--	--
300913	兆龙互连	28.81	-2.67	14.19	42.29	5.33	通信传输设备	[]	0	2023-04-25	0	4	1.1	--	--
300915	海融科技	38.89	-1.29	1.73	41.37	2.37	食品综合	[]	0	2023-04-26	0	0	4	--	--
300916	朗特智能	42.25	+4.71	23.37	24.89	3.51	电子零部件制造	[]	0	2023-04-19	0	5	5	--	--
300917	特发服务	24.00	+6.34	10.30	35.09	4.16	房地产开发	[]	0	2023-04-24	0	0	2	--	--
300918	南山智尚	12.39	-0.08	3.80	23.41	2.43	男装	[]	0	2023-04-25	0	0	1.6	--	--
300919	中伟股份	60.74	-1.89	1.50	24.99	2.41	其他化学制品	[]	0	2023-04-27	0	0	2.58	--	--
300920	润阳科技	15.99	-0.87	1.64	122.34	1.41	其他塑料制品	[]	0	2023-04-26	0	0	0	--	--
300921	南凌科技	21.03	+0.91	7.22	52.62	3.29	通信配套服务	[]	0	2023-04-21	0	0	2	--	--
300922	天秦装备	17.65	-2.11	7.19	111.02	3.17	地面兵装	[]	0	2023-03-31	0	0	1	--	--
300923	研奥股份	20.76	+0.19	1.17	35.73	1.41	铁路设备	[]	0	2023-04-24	0	0	2.8	--	--
300925	法本信息	14.27	+0.14	4.86	40.54	3.92	软件开发	[]	0	2023-04-26	0	0	0.35	--	--
300926	博俊科技	29.68	-3.01	3.91	27.91	3.51	汽车零部件	['全国社保基金五零二组合']	1	2023-03-31	0	8	1	--	--
300927	江天化学	15.49	-1.34	0.83	35.57	3.39	其他化学原料	[]	0	2023-04-18	0	0	1.35	--	--
300928	华安鑫创	35.69	-0.92	1.05	60.94	2.20	汽车零部件	[]	0	2023-04-26	0	0	2	--	--
300930	屹通新材	25.12	-0.63	1.71	31.93	3.09	金属新材料	[]	0	2023-04-18	0	0	1	--	--
300931	通用电梯	7.06	-0.56	1.88	--	2.45	楼宇设备	[]	0	2023-04-27	0	0	0	--	--
300932	三友联众	14.57	-1.15	1.17	38.85	1.51	低压设备	[]	0	2023-04-27	0	0	1.3	--	--
300933	中辰股份	7.62	-1.55	0.60	48.30	2.44	线缆部件及其他	[]	0	2023-04-27	0	0	0	--	--
300935	盈建科	29.66	+4.07	6.58	--	2.58	软件开发	[]	0	2023-04-13	0	0	0	--	--
300936	中英科技	29.14	+0.14	3.22	64.11	2.44	印制电路板	[]	0	2023-04-20	0	0	0	--	--
300937	药易购	31.02	-2.70	7.04	46.00	3.52	医药商业	[]	0	2023-04-21	0	0	2	--	--
300938	信测标准	38.03	-1.98	1.66	34.03	3.72	综合	[]	0	2023-04-04	0	0	3	--	--
300939	秋田微	32.68	-6.41	10.83	23.76	2.98	显示器件	[]	0	2023-04-20	0	0	4	--	--
300940	南极光	17.75	-1.39	1.99	--	4.27	LED	[]	0	2023-04-07	0	0	0	--	--
300941	创识科技	20.98	+1.25	3.96	39.38	3.38	计算机设备	[]	0	2023-04-26	0	0	1.7	--	--
300942	易瑞生物	13.23	-2.58	1.63	--	5.64	综合	[]	0	2023-04-26	0	0	0.212	--	--
300943	春晖智控	14.96	-2.22	5.75	30.68	3.24	机械基础件	[]	0	2023-04-25	0	0	1.5	--	--
300946	恒而达	29.39	-1.44	1.16	36.53	3.24	金属制品	[]	0	2023-04-25	0	0	2.3	--	--
300947	德必集团	14.05	+0.29	2.66	231.06	1.67	一般物业经营	[]	0	2023-04-25	0	0	0	--	--
300948	冠中生态	14.23	+1.50	4.50	33.44	2.35	园林工程	[]	0	2023-04-28	0	0	0.5	--	--
300949	奥雅股份	37.57	+1.35	14.98	--	2.02	园林工程	[]	0	2023-04-27	0	0	0	--	--
300950	德固特	19.03	-1.30	3.85	35.42	4.36	其它专用机械	[]	0	2023-04-26	0	0	1	--	--
300951	博硕科技	47.83	-1.99	1.15	18.21	2.65	电子零部件制造	[]	0	2023-04-20	0	0	12.45	--	--
300952	恒辉安防	17.95	-1.37	1.57	21.31	2.49	其他服装	[]	0	2023-04-21	0	0	1.5	--	--
300953	震裕科技	76.12	-0.61	1.00	123.56	3.24	金属制品	[]	0	2023-04-01	0	0	1.01	--	--
300955	嘉亨家化	21.35	-1.39	1.01	36.87	2.16	包装印刷	[]	0	2023-04-24	0	0	3.5	--	--
300956	英力股份	13.90	-2.04	1.39	--	1.79	电子零部件制造	[]	0	2023-04-05	0	0	0	--	--
300957	贝泰妮	111.88	-0.93	0.69	44.56	8.30	日用化学产品	['全国社保基金五零四组合']	1	2023-03-30	0	0	8	--	--
300958	建工修复	18.40	-0.54	1.08	26.45	2.30	环保工程及服务	[]	0	2023-04-22	0	0	1.81	--	--
300959	线上线下	35.76	0.00	11.04	62.78	2.42	通信运营	[]	0	2023-04-26	0	0	3	--	--
300960	通业科技	18.03	-0.99	1.42	54.96	2.92	铁路设备	[]	0	2023-04-25	0	0	4	--	--
300963	中洲特材	19.13	-3.87	9.45	33.68	3.15	金属新材料	[]	0	2023-04-24	0	5	1.2	--	--
300964	本川智能	46.01	+5.72	25.20	86.76	3.52	印制电路板	[]	0	2023-04-24	0	0	0	--	--
300965	恒宇信通	42.39	-0.93	1.48	84.78	1.85	航空装备	[]	0	2023-04-27	0	0	0.75	--	--
300966	共同药业	23.10	-2.98	2.10	85.43	3.19	化学原料药	[]	0	2023-04-21	0	0	0	--	--
300967	晓鸣股份	15.86	-1.49	2.09	--	3.83	畜禽养殖	[]	0	2023-04-26	0	0	0	--	--
300968	格林精密	7.67	-1.16	1.32	33.40	1.65	电子零部件制造	[]	0	2023-04-21	0	0	2	--	--
300969	恒帅股份	56.72	-3.64	4.16	29.35	4.75	汽车零部件	[]	0	2023-04-11	0	0	2.5	--	--
300970	华绿生物	22.75	-3.97	8.78	14.62	1.62	粮食种植	[]	0	2023-04-24	0	0	2	--	--
300971	博亚精工	22.69	-1.86	1.27	29.70	2.04	机械基础件	[]	0	2023-04-25	0	0	2.5	--	--
300972	万辰生物	37.92	-1.53	7.51	76.51	8.05	粮食种植	[]	0	2023-04-19	0	0	0	--	--
300973	立高食品	93.00	-1.40	2.75	102.52	7.19	食品综合	['全国社保基金四一一组合']	1	2023-04-28	0	0	5	--	--
300975	商络电子	6.20	-1.43	1.19	47.24	2.30	其他电子	[]	0	2023-04-24	0	0	0.22	--	--
300976	达瑞电子	44.55	+0.04	0.97	23.27	1.32	电子零部件制造	[]	0	2023-04-27	0	0	8	--	--
300978	东箭科技	12.92	-0.92	3.82	51.43	3.42	汽车零部件	[]	0	2023-04-22	0	0	1.5	--	--
300979	华利集团	43.56	-2.11	1.54	16.61	3.74	鞋帽	['全国社保基金一一五组合', '全国社保基金一零九组合']	2	2023-04-22	0	0	12	--	--
300980	祥源新材	18.25	-1.56	1.18	40.51	2.07	其他塑料制品	[]	0	2023-04-28	0	0	0	--	--
300981	中红医疗	22.23	-2.24	2.24	--	1.09	医疗器械	[]	0	2023-04-25	0	3	7	--	--
300982	苏文电能	54.33	-5.58	6.77	30.05	2.97	其他基础建设	[]	0	2023-04-21	0	2	3.5	--	--
300983	尤安设计	31.44	+2.21	2.20	118.71	1.30	房屋建设	[]	0	2023-04-26	0	0	1.5	--	--
300984	金沃股份	22.85	-0.61	1.91	31.70	2.65	机械基础件	[]	0	2023-04-27	0	0	0	--	--
300985	致远新能	23.45	-4.25	4.98	--	2.68	金属制品	[]	0	2023-04-26	0	0	0	--	--
300986	志特新材	31.98	-0.81	1.06	30.11	3.74	铝	['全国社保基金一零八组合', '全国社保基金五零一组合']	2	2023-04-27	0	5	2	--	--
300987	川网传媒	25.45	-10.86	26.93	145.38	5.43	互联网信息服务	[]	0	2023-04-27	0	0	1.6	--	--
300988	津荣天宇	19.09	-2.20	2.36	32.77	2.44	金属制品	[]	0	2023-04-26	0	0	0	--	--
300989	蕾奥规划	26.61	+7.86	30.94	138.57	2.86	其他基础建设	[]	0	2023-04-26	0	5	0.5	--	--
300990	同飞股份	89.10	-6.51	9.40	61.68	5.01	制冷空调设备	[]	0	2023-04-26	0	8	8	--	--
300991	创益通	12.44	-2.20	4.38	--	2.86	电子零部件制造	[]	0	2023-04-06	0	0	0.2	--	--
300992	泰福泵业	18.30	-0.54	0.98	27.22	2.23	其它通用机械	[]	0	2023-04-26	0	0	0.72	--	--
300994	久祺股份	18.52	-1.91	1.08	25.84	3.16	其他交运设备	[]	0	2023-04-24	0	2	5.8	--	--
300995	奇德新材	18.21	-1.30	2.05	125.11	2.39	改性塑料	[]	0	2023-04-27	0	0	1.2	--	--
300996	普联软件	44.10	+0.46	1.63	41.85	5.53	软件开发	[]	0	2023-04-15	0	4	3	--	--
300997	欢乐家	15.91	-2.15	14.00	30.17	5.22	软饮料	[]	0	2023-04-11	0	0	1.2	--	--
